gene_id	gene_name	npeaks_ve	npeaks_tx	npeaks_diff	fpmk_48h	fpmk_con	fpmk_diff
ENSG00000072071	ADGRL1	10	0	10	22.96	35.99	13.03
ENSG00000180902	D2HGDH	10	0	10	9.81	15.27	5.46
ENSG00000156299	TIAM1	10	0	10	0.2	0.62	0.42
ENSG00000100403	ZC3H7B	10	0	10	11.47	18.97	7.5
ENSG00000100154	TTC28	10	0	10	1.65	3.19	1.54
ENSG00000078140	UBE2K	10	0	10	53.83	66.02	12.19
ENSG00000253767	PCDHGA8	10	0	10	0.17	0.32	0.15
ENSG00000276547	PCDHGB5	10	0	10	0.1	0.19	0.09
ENSG00000135540	NHSL1	10	0	10	5.21	5.96	0.75
ENSG00000164850	GPER1	10	0	10	1.77	5.91	4.14
ENSG00000146830	GIGYF1	10	0	10	7.77	10.64	2.87
ENSG00000241258	CRCP	10	0	10	10.8	12.26	1.46
ENSG00000164889	SLC4A2	10	0	10	74.99	133.19	58.2
ENSG00000126870	WDR60	10	0	10	4.11	7.45	3.34
ENSG00000258724	PINX1	10	0	10	0.19	0.34	0.15
ENSG00000104205	SGK3	10	0	10	1.63	8.93	7.3
ENSG00000148408	CACNA1B	10	0	10	0.01	0.05	0.04
ENSG00000011454	RABGAP1	10	0	10	16.37	18.15	1.78
ENSG00000165661	QSOX2	10	0	10	9.13	14.03	4.9
ENSG00000072518	MARK2	18	9	9	20.93	22.88	1.95
ENSG00000141526	SLC16A3	16	7	9	5.83	27.37	21.54
ENSG00000205356	TECPR1	16	7	9	13.22	14.95	1.73
ENSG00000076864	RAP1GAP	15	6	9	5.29	5.95	0.66
ENSG00000142002	DPP9	15	6	9	24.87	36.75	11.88
ENSG00000173473	SMARCC1	15	6	9	19.29	25.27	5.98
ENSG00000159674	SPON2	14	5	9	227.4	362.46	135.06
ENSG00000175115	PACS1	13	4	9	18.9	25.02	6.12
ENSG00000125089	SH3TC1	13	4	9	1.54	2.4	0.86
ENSG00000117143	UAP1	12	3	9	79.1	98.3	19.2
ENSG00000116254	CHD5	12	3	9	0.31	0.43	0.12
ENSG00000108100	CCNY	12	3	9	18.51	24.61	6.1
ENSG00000173898	SPTBN2	12	3	9	19.79	55.76	35.97
ENSG00000170421	KRT8	12	3	9	151.88	167	15.12
ENSG00000169372	CRADD	12	3	9	6.5	8.58	2.08
ENSG00000104067	TJP1	12	3	9	53.24	97.27	44.03
ENSG00000182446	NPLOC4	12	3	9	37.05	42.79	5.74
ENSG00000087903	RFX2	12	3	9	4.13	4.83	0.7
ENSG00000196208	GREB1	12	3	9	2.68	9.04	6.36
ENSG00000125037	EMC3	12	3	9	18.73	21.37	2.64
ENSG00000082781	ITGB5	12	3	9	20.9	27	6.1
ENSG00000183111	ARHGEF37	12	3	9	2.87	5.23	2.36
ENSG00000182150	ERCC6L2	12	3	9	2.82	7.55	4.73
ENSG00000151640	DPYSL4	11	2	9	2.54	7.59	5.05
ENSG00000246174	KCTD21-AS1	11	2	9	1.26	3.01	1.75
ENSG00000182175	RGMA	11	2	9	0.48	1.04	0.56
ENSG00000197774	EME2	11	2	9	3.11	11.35	8.24
ENSG00000140718	FTO	11	2	9	29.43	31.83	2.4
ENSG00000103319	EEF2K	11	2	9	8.27	12.06	3.79
ENSG00000178773	CPNE7	11	2	9	22.18	56.18	34
ENSG00000183018	SPNS2	11	2	9	0.94	2.14	1.2
ENSG00000180448	ARHGAP45	11	2	9	16.85	21.91	5.06
ENSG00000182087	TMEM259	11	2	9	104.65	121.38	16.73
ENSG00000076928	ARHGEF1	11	2	9	16.65	17.12	0.470000000000002
ENSG00000226833	AC092164.1	11	2	9	0.65	0.79	0.14
ENSG00000258984	UBE2F-SCLY	11	2	9	0.24	0.94	0.7
ENSG00000101096	NFATC2	11	2	9	0.17	0.25	0.08
ENSG00000101294	HM13	11	2	9	90.34	164.36	74.02
ENSG00000284776	AL121900.2	11	2	9	4.3	4.83	0.53
ENSG00000241484	ARHGAP8	11	2	9	20.41	24.17	3.76
ENSG00000170638	TRABD	11	2	9	44.54	48.93	4.39
ENSG00000144724	PTPRG	11	2	9	3.5	3.53	0.0299999999999998
ENSG00000175054	ATR	11	2	9	3.47	10.44	6.97
ENSG00000013810	TACC3	11	2	9	55.64	70.39	14.75
ENSG00000112297	CRYBG1	11	2	9	3.24	8.36	5.12
ENSG00000174945	AMZ1	11	2	9	0.05	0.1	0.05
ENSG00000155034	FBXL18	11	2	9	4.41	5.1	0.69
ENSG00000075223	SEMA3C	11	2	9	12.39	27.44	15.05
ENSG00000136848	DAB2IP	11	2	9	3.2	4.17	0.97
ENSG00000043514	TRIT1	10	1	9	11.66	21.75	10.09
ENSG00000162433	AK4	10	1	9	48.88	70.58	21.7
ENSG00000107485	GATA3	10	1	9	0.07	0.93	0.86
ENSG00000151651	ADAM8	10	1	9	0.2	1.49	1.29
ENSG00000168071	CCDC88B	10	1	9	3.55	6.76	3.21
ENSG00000255508	AP002990.1	10	1	9	1.54	3.32	1.78
ENSG00000150764	DIXDC1	10	1	9	1.33	1.61	0.28
ENSG00000257261	AC008014.1	10	1	9	4.88	5.29	0.41
ENSG00000174437	ATP2A2	10	1	9	68.86	88.68	19.82
ENSG00000179104	TMTC2	10	1	9	3.31	5.59	2.28
ENSG00000073060	SCARB1	10	1	9	50.07	67.38	17.31
ENSG00000090615	GOLGA3	10	1	9	16.99	22.64	5.65
ENSG00000127152	BCL11B	10	1	9	0.11	0.34	0.23
ENSG00000169410	PTPN9	10	1	9	10.22	11.58	1.36
ENSG00000140263	SORD	10	1	9	163.53	297.67	134.14
ENSG00000130816	DNMT1	10	1	9	41.05	98.77	57.72
ENSG00000267383	AC011447.3	10	1	9	0.18	1.04	0.86
ENSG00000276043	UHRF1	10	1	9	2.37	13.72	11.35
ENSG00000115760	BIRC6	10	1	9	16.8	17.7	0.899999999999999
ENSG00000135931	ARMC9	10	1	9	2.74	4.52	1.78
ENSG00000089057	SLC23A2	10	1	9	3.69	5.13	1.44
ENSG00000198276	UCKL1	10	1	9	19.35	20.19	0.84
ENSG00000160305	DIP2A	10	1	9	6.75	8.98	2.23
ENSG00000052795	FNIP2	10	1	9	1.34	2.91	1.57
ENSG00000138640	FAM13A	10	1	9	5.93	11.02	5.09
ENSG00000164362	TERT	10	1	9	1.17	4.19	3.02
ENSG00000150712	MTMR12	10	1	9	19.51	19.61	0.0999999999999979
ENSG00000124588	NQO2	10	1	9	30.84	37.27	6.43
ENSG00000112562	SMOC2	10	1	9	0.17	0.29	0.12
ENSG00000177679	SRRM3	10	1	9	4.14	4.17	0.0300000000000002
ENSG00000135253	KCP	10	1	9	1.76	1.85	0.0900000000000001
ENSG00000160949	TONSL	10	1	9	7.32	19.78	12.46
ENSG00000147526	TACC1	10	1	9	10.78	17.83	7.05
ENSG00000196814	MVB12B	10	1	9	2.36	3.73	1.37
ENSG00000285280	AL390957.1	9	0	9	0.37	0.94	0.57
ENSG00000274020	LINC01138	9	0	9	0.38	1.49	1.11
ENSG00000143158	MPC2	9	0	9	346.1	512.77	166.67
ENSG00000052749	RRP12	9	0	9	12.2	16.47	4.27
ENSG00000076685	NT5C2	9	0	9	17.49	26.76	9.27
ENSG00000076513	ANKRD13A	9	0	9	16.75	17.14	0.390000000000001
ENSG00000198598	MMP17	9	0	9	0.41	0.61	0.2
ENSG00000110958	PTGES3	9	0	9	170.32	200.68	30.36
ENSG00000176834	VSIG10	9	0	9	25.17	25.38	0.209999999999997
ENSG00000139835	GRTP1	9	0	9	15.73	23.46	7.73
ENSG00000137804	NUSAP1	9	0	9	90.83	123.69	32.86
ENSG00000197599	CCDC154	9	0	9	0.24	0.27	0.03
ENSG00000206053	JPT2	9	0	9	62.22	132.17	69.95
ENSG00000263072	ZNF213-AS1	9	0	9	2.72	8.07	5.35
ENSG00000077235	GTF3C1	9	0	9	37.39	54.73	17.34
ENSG00000260537	AC012184.2	9	0	9	0.12	6	5.88
ENSG00000140945	CDH13	9	0	9	0.01	0.2	0.19
ENSG00000070366	SMG6	9	0	9	10.32	10.68	0.359999999999999
ENSG00000215769	ARHGAP27P1-BPTFP1-KPNA2P3	9	0	9	0.81	2.18	1.37
ENSG00000160953	PWWP3A	9	0	9	8.56	13.37	4.81
ENSG00000167766	ZNF83	9	0	9	11.96	16.1	4.14
ENSG00000105464	GRIN2D	9	0	9	0.16	0.3	0.14
ENSG00000138018	SELENOI	9	0	9	3.83	7.08	3.25
ENSG00000184402	SS18L1	9	0	9	11.04	18.06	7.02
ENSG00000159128	IFNGR2	9	0	9	14.3	14.47	0.17
ENSG00000174891	RSRC1	9	0	9	31.81	35.56	3.75
ENSG00000253305	PCDHGB6	9	0	9	0.03	0.06	0.03
ENSG00000285219	HULC	9	0	9	0.94	1.63	0.69
ENSG00000272693	AC073107.1	9	0	9	0.14	0.45	0.31
ENSG00000146733	PSPH	9	0	9	39.92	42.09	2.17
ENSG00000198874	TYW1	9	0	9	6.2	8.75	2.55
ENSG00000164867	NOS3	9	0	9	1.26	1.88	0.62
ENSG00000253729	PRKDC	9	0	9	49.7	79.56	29.86
ENSG00000168453	HR	9	0	9	0.41	0.59	0.18
ENSG00000221818	EBF2	9	0	9	0.02	0.27	0.25
ENSG00000197969	VPS13A	9	0	9	9.45	29.62	20.17
ENSG00000106689	LHX2	9	0	9	4.25	6.22	1.97
ENSG00000160323	ADAMTS13	9	0	9	1.68	2.98	1.3
ENSG00000125676	THOC2	9	0	9	43.63	62.3	18.67
ENSG00000142197	DOP1B	16	8	8	7.24	7.27	0.0299999999999994
ENSG00000072134	EPN2	15	7	8	27.89	38.41	10.52
ENSG00000124831	LRRFIP1	14	6	8	39.7	48.54	8.84
ENSG00000132669	RIN2	14	6	8	1.71	4.11	2.4
ENSG00000149091	DGKZ	13	5	8	50.73	54.05	3.32
ENSG00000139437	TCHP	13	5	8	1.58	9.81	8.23
ENSG00000162849	KIF26B	12	4	8	0.01	0.12	0.11
ENSG00000258986	TMEM179	12	4	8	1.98	2.94	0.96
ENSG00000134490	TMEM241	12	4	8	8.93	15.09	6.16
ENSG00000136720	HS6ST1	12	4	8	8.48	18.69	10.21
ENSG00000186654	PRR5	12	4	8	16.55	29.46	12.91
ENSG00000254996	ANKHD1-EIF4EBP3	12	4	8	19.63	26.31	6.68
ENSG00000224596	ZMIZ1-AS1	11	3	8	0.74	1.65	0.91
ENSG00000025423	HSD17B6	11	3	8	1.66	2.6	0.94
ENSG00000187720	THSD4	11	3	8	0.67	0.82	0.15
ENSG00000173065	FAM222B	11	3	8	10.96	13.34	2.38
ENSG00000270647	TAF15	11	3	8	71.54	129.74	58.2
ENSG00000185332	AC027601.1	11	3	8	0.03	1.02	0.99
ENSG00000056487	PHF21B	11	3	8	0.19	0.25	0.06
ENSG00000188263	IL17REL	11	3	8	0.03	0.05	0.02
ENSG00000151914	DST	11	3	8	9.35	13.17	3.82
ENSG00000158106	RHPN1	11	3	8	12.28	14.73	2.45
ENSG00000127603	MACF1	10	2	8	24.67	30.4	5.73
ENSG00000198626	RYR2	10	2	8	0.22	1.18	0.96
ENSG00000186635	ARAP1	10	2	8	17.37	19.72	2.35
ENSG00000134824	FADS2	10	2	8	537.58	819.12	281.54
ENSG00000139832	RAB20	10	2	8	8.77	9.85	1.08
ENSG00000259354	AC025580.2	10	2	8	0.04	0.54	0.5
ENSG00000138594	TMOD3	10	2	8	15.59	16.29	0.699999999999999
ENSG00000157823	AP3S2	10	2	8	14.17	15.2	1.03
ENSG00000196535	MYO18A	10	2	8	11.53	18.12	6.59
ENSG00000168675	LDLRAD4	10	2	8	0.21	0.94	0.73
ENSG00000141404	GNAL	10	2	8	1.68	3.58	1.9
ENSG00000161091	MFSD12	10	2	8	21.63	50.75	29.12
ENSG00000065989	PDE4A	10	2	8	0.61	1.11	0.5
ENSG00000006016	CRLF1	10	2	8	1	1.99	0.99
ENSG00000177380	PPFIA3	10	2	8	16.2	18.22	2.02
ENSG00000130701	RBBP8NL	10	2	8	3.32	5.73	2.41
ENSG00000100364	KIAA0930	10	2	8	27.17	60.18	33.01
ENSG00000163558	PRKCI	10	2	8	15.92	19.35	3.43
ENSG00000132405	TBC1D14	10	2	8	14.5	18.47	3.97
ENSG00000145779	TNFAIP8	10	2	8	13.75	14.82	1.07
ENSG00000146426	TIAM2	10	2	8	1.02	2.35	1.33
ENSG00000135250	SRPK2	10	2	8	28.43	30.51	2.08
ENSG00000165091	TMC1	10	2	8	0.1	0.12	0.02
ENSG00000272679	AL355987.2	10	2	8	0.46	0.74	0.28
ENSG00000143164	DCAF6	9	1	8	116.8	203.98	87.18
ENSG00000143549	TPM3	9	1	8	165.8	198.77	32.97
ENSG00000224699	LAMTOR5-AS1	9	1	8	0.62	1.68	1.06
ENSG00000171680	PLEKHG5	9	1	8	1.62	2.14	0.52
ENSG00000143753	DEGS1	9	1	8	179.25	184.34	5.09
ENSG00000165476	REEP3	9	1	8	81.54	93.6	12.06
ENSG00000149782	PLCB3	9	1	8	2.7	6.19	3.49
ENSG00000011105	TSPAN9	9	1	8	6.59	7.19	0.600000000000001
ENSG00000173064	HECTD4	9	1	8	7.71	8.64	0.930000000000001
ENSG00000133121	STARD13	9	1	8	2.27	4.11	1.84
ENSG00000139687	RB1	9	1	8	8.86	19.22	10.36
ENSG00000100890	PRORP	9	1	8	11.85	21.24	9.39
ENSG00000021645	NRXN3	9	1	8	0.77	1.44	0.67
ENSG00000064726	BTBD1	9	1	8	35.4	38.95	3.55
ENSG00000128833	MYO5C	9	1	8	4.84	12.3	7.46
ENSG00000161509	GRIN2C	9	1	8	7.29	14.56	7.27
ENSG00000188825	LINC00910	9	1	8	1.13	1.87	0.74
ENSG00000169660	HEXD	9	1	8	2.95	8.64	5.69
ENSG00000127220	ABHD8	9	1	8	23.46	24.65	1.19
ENSG00000134815	DHX34	9	1	8	4.65	5.83	1.18
ENSG00000105186	ANKRD27	9	1	8	12.84	13.09	0.25
ENSG00000072163	LIMS2	9	1	8	0.18	0.33	0.15
ENSG00000172292	CERS6	9	1	8	13.09	17.85	4.76
ENSG00000198369	SPRED2	9	1	8	8.01	9.09	1.08
ENSG00000124225	PMEPA1	9	1	8	48.63	136.01	87.38
ENSG00000160190	SLC37A1	9	1	8	7.51	10.08	2.57
ENSG00000004399	PLXND1	9	1	8	1.36	2.19	0.83
ENSG00000121440	PDZRN3	9	1	8	1.7	3.39	1.69
ENSG00000146090	RASGEF1C	9	1	8	0.67	0.77	0.1
ENSG00000237187	NR2F1-AS1	9	1	8	0.25	0.57	0.32
ENSG00000180822	PSMG4	9	1	8	14.09	21.57	7.48
ENSG00000124496	TRERF1	9	1	8	8.84	10.63	1.79
ENSG00000169902	TPST1	9	1	8	3.21	7.02	3.81
ENSG00000228393	LINC01004	9	1	8	0.14	0.97	0.83
ENSG00000071894	CPSF1	9	1	8	50.05	54.66	4.61
ENSG00000255145	STX17-AS1	9	1	8	1.58	2.14	0.56
ENSG00000106771	TMEM245	9	1	8	16.45	18.79	2.34
ENSG00000163468	CCT3	8	0	8	157.17	221.77	64.6
ENSG00000116288	PARK7	8	0	8	202.4	208.77	6.37
ENSG00000157916	RER1	8	0	8	62.46	82.24	19.78
ENSG00000060688	SNRNP40	8	0	8	29.46	36.53	7.07
ENSG00000137936	BCAR3	8	0	8	2.17	5.1	2.93
ENSG00000284770	TBCE	8	0	8	27.38	28.86	1.48
ENSG00000054282	SDCCAG8	8	0	8	27.21	32.16	4.95
ENSG00000265491	RNF115	8	0	8	2.41	4.4	1.99
ENSG00000160087	UBE2J2	8	0	8	47.83	57.88	10.05
ENSG00000150760	DOCK1	8	0	8	7.31	8.41	1.1
ENSG00000099204	ABLIM1	8	0	8	6.67	11.89	5.22
ENSG00000006534	ALDH3B1	8	0	8	0.37	1.97	1.6
ENSG00000162194	LBHD1	8	0	8	3.34	7.33	3.99
ENSG00000085733	CTTN	8	0	8	60.07	67.54	7.47000000000001
ENSG00000110046	ATG2A	8	0	8	8.56	10.05	1.49
ENSG00000168014	C2CD3	8	0	8	9.89	16.86	6.97
ENSG00000197136	PCNX3	8	0	8	22.67	24.13	1.46
ENSG00000111328	CDK2AP1	8	0	8	70.79	82.41	11.62
ENSG00000088986	DYNLL1	8	0	8	63.16	142	78.84
ENSG00000110931	CAMKK2	8	0	8	12.86	29.28	16.42
ENSG00000151849	CENPJ	8	0	8	7.08	13.72	6.64
ENSG00000136143	SUCLA2	8	0	8	15.57	18.3	2.73
ENSG00000100554	ATP6V1D	8	0	8	31.2	32.26	1.06
ENSG00000170779	CDCA4	8	0	8	16.69	20.66	3.97
ENSG00000285664	AL139317.5	8	0	8	0.04	0.15	0.11
ENSG00000034053	APBA2	8	0	8	8.76	14.52	5.76
ENSG00000284946	AC068831.7	8	0	8	4.21	5.4	1.19
ENSG00000066933	MYO9A	8	0	8	3.66	5.44	1.78
ENSG00000140563	MCTP2	8	0	8	20.3	37.65	17.35
ENSG00000166813	KIF7	8	0	8	0.02	1.06	1.04
ENSG00000189091	SF3B3	8	0	8	179.17	213.43	34.26
ENSG00000103089	FA2H	8	0	8	3.99	5.42	1.43
ENSG00000167972	ABCA3	8	0	8	12.76	17.5	4.74
ENSG00000189159	JPT1	8	0	8	375.61	404.62	29.01
ENSG00000012048	BRCA1	8	0	8	4.8	26.96	22.16
ENSG00000141527	CARD14	8	0	8	3.97	5.44	1.47
ENSG00000017797	RALBP1	8	0	8	23.25	26.65	3.4
ENSG00000269386	RAB11B-AS1	8	0	8	0.85	1.84	0.99
ENSG00000104969	SGTA	8	0	8	70.08	72.63	2.55
ENSG00000062822	POLD1	8	0	8	21	44.89	23.89
ENSG00000129351	ILF3	8	0	8	139.11	175.73	36.62
ENSG00000178297	TMPRSS9	8	0	8	0.05	0.19	0.14
ENSG00000213024	NUP62	8	0	8	51.77	59.55	7.77999999999999
ENSG00000267169	AC022098.1	8	0	8	1.85	2.7	0.85
ENSG00000138101	DTNB	8	0	8	16.03	16.55	0.52
ENSG00000236283	AC019197.1	8	0	8	0.23	0.62	0.39
ENSG00000154252	GAL3ST2	8	0	8	0.33	0.34	0.01
ENSG00000168385	SEPTIN2	8	0	8	59.84	91.99	32.15
ENSG00000101152	DNAJC5	8	0	8	17.02	21.54	4.52
ENSG00000171456	ASXL1	8	0	8	13.88	15.52	1.64
ENSG00000182093	GET1	8	0	8	9.16	15.95	6.79
ENSG00000100030	MAPK1	8	0	8	39.52	61.27	21.75
ENSG00000160746	ANO10	8	0	8	7.63	8.67	1.04
ENSG00000197415	VEPH1	8	0	8	4.71	5.55	0.84
ENSG00000186001	LRCH3	8	0	8	6.12	29.46	23.34
ENSG00000073792	IGF2BP2	8	0	8	0.17	0.27	0.1
ENSG00000196549	MME	8	0	8	300.97	403.15	102.18
ENSG00000247708	STX18-AS1	8	0	8	1.95	5.34	3.39
ENSG00000118777	ABCG2	8	0	8	0.2	0.22	0.02
ENSG00000121210	TMEM131L	8	0	8	5	7.2	2.2
ENSG00000087274	ADD1	8	0	8	73.9	85.12	11.22
ENSG00000253846	PCDHGA10	8	0	8	0.16	0.3	0.14
ENSG00000164199	ADGRV1	8	0	8	2.31	3.21	0.9
ENSG00000086200	IPO11	8	0	8	12.15	20.12	7.97
ENSG00000039123	MTREX	8	0	8	10.79	14.84	4.05
ENSG00000136261	BZW2	8	0	8	36.23	44.2	7.97000000000001
ENSG00000106780	MEGF9	8	0	8	4.58	6.07	1.49
ENSG00000097007	ABL1	8	0	8	19.13	19.43	0.300000000000001
ENSG00000178966	RMI1	8	0	8	10.05	15.28	5.23
ENSG00000101966	XIAP	8	0	8	8.31	11.22	2.91
ENSG00000172534	HCFC1	8	0	8	32.39	45.08	12.69
ENSG00000132394	EEFSEC	30	23	7	23.87	37.22	13.35
ENSG00000103043	VAC14	15	8	7	30	36.28	6.28
ENSG00000127838	PNKD	15	8	7	65.26	73.35	8.08999999999999
ENSG00000136830	NIBAN2	15	8	7	61.92	83.96	22.04
ENSG00000149150	SLC43A1	14	7	7	75.33	118.09	42.76
ENSG00000110090	CPT1A	13	6	7	26.1	36.91	10.81
ENSG00000169180	XPO6	13	6	7	81.66	116.94	35.28
ENSG00000147408	CSGALNACT1	13	6	7	0.83	5.14	4.31
ENSG00000166840	GLYATL1	12	5	7	7.52	23.11	15.59
ENSG00000214900	LINC01588	12	5	7	0.29	1.06	0.77
ENSG00000075420	FNDC3B	12	5	7	22.15	22.53	0.380000000000003
ENSG00000080854	IGSF9B	11	4	7	1.63	2.52	0.89
ENSG00000123352	SPATS2	11	4	7	24.22	29.44	5.22
ENSG00000167703	SLC43A2	11	4	7	9.76	11.52	1.76
ENSG00000227036	LINC00511	11	4	7	1.4	1.67	0.27
ENSG00000260372	AQP4-AS1	11	4	7	0.31	0.36	0.05
ENSG00000039650	PNKP	11	4	7	44.41	47.16	2.75
ENSG00000165684	SNAPC4	11	4	7	4.3	8.12	3.82
ENSG00000143126	CELSR2	10	3	7	6.2	11.42	5.22
ENSG00000176769	TCERG1L	10	3	7	0.7	1.42	0.72
ENSG00000110092	CCND1	10	3	7	137.39	166.71	29.32
ENSG00000187097	ENTPD5	10	3	7	8.22	11.52	3.3
ENSG00000159714	ZDHHC1	10	3	7	0.3	0.6	0.3
ENSG00000173482	PTPRM	10	3	7	12.21	12.57	0.359999999999999
ENSG00000011304	PTBP1	10	3	7	229.36	241.74	12.38
ENSG00000099617	EFNA2	10	3	7	1.66	3.77	2.11
ENSG00000105514	RAB3D	10	3	7	24.08	34.45	10.37
ENSG00000115762	PLEKHB2	10	3	7	21.39	23.76	2.37
ENSG00000074047	GLI2	10	3	7	0.36	0.38	0.02
ENSG00000100207	TCF20	10	3	7	13.24	15.45	2.21
ENSG00000131374	TBC1D5	10	3	7	10.64	14.22	3.58
ENSG00000112877	CEP72	10	3	7	3.17	5.92	2.75
ENSG00000196358	NTNG2	10	3	7	0.11	0.55	0.44
ENSG00000157911	PEX10	9	2	7	24.57	47.7	23.13
ENSG00000116489	CAPZA1	9	2	7	74.37	84.36	9.98999999999999
ENSG00000136643	RPS6KC1	9	2	7	8.95	10.13	1.18
ENSG00000143772	ITPKB	9	2	7	7.25	7.78	0.53
ENSG00000143816	WNT9A	9	2	7	0.42	0.73	0.31
ENSG00000107929	LARP4B	9	2	7	21.07	30.8	9.73
ENSG00000136167	LCP1	9	2	7	41.11	49.04	7.93
ENSG00000139865	TTC6	9	2	7	14.74	28.13	13.39
ENSG00000104059	FAM189A1	9	2	7	1.07	1.32	0.25
ENSG00000157350	ST3GAL2	9	2	7	1.62	2.52	0.9
ENSG00000233098	CCDC144NL-AS1	9	2	7	0.15	0.52	0.37
ENSG00000108669	CYTH1	9	2	7	13.29	15.78	2.49
ENSG00000129646	QRICH2	9	2	7	22.01	29.55	7.54
ENSG00000099783	HNRNPM	9	2	7	32.07	97.14	65.07
ENSG00000161914	ZNF653	9	2	7	5.55	9.42	3.87
ENSG00000132330	SCLY	9	2	7	6.27	25.06	18.79
ENSG00000101004	NINL	9	2	7	1.09	2.55	1.46
ENSG00000160282	FTCD	9	2	7	0.26	2.19	1.93
ENSG00000100106	TRIOBP	9	2	7	8.46	14.45	5.99
ENSG00000068078	FGFR3	9	2	7	1.41	3.26	1.85
ENSG00000131844	MCCC2	9	2	7	12.18	42.04	29.86
ENSG00000283782	AC116366.3	9	2	7	0.85	1.8	0.95
ENSG00000164715	LMTK2	9	2	7	6.67	8.06	1.39
ENSG00000155621	C9orf85	9	2	7	6.42	7.15	0.73
ENSG00000119487	MAPKAP1	9	2	7	54.69	70.63	15.94
ENSG00000107290	SETX	9	2	7	5.16	9.98	4.82
ENSG00000198771	RCSD1	8	1	7	0.03	0.15	0.12
ENSG00000189339	SLC35E2B	8	1	7	8.15	16.88	8.73
ENSG00000172987	HPSE2	8	1	7	0.04	0.11	0.07
ENSG00000177595	PIDD1	8	1	7	16.54	20.21	3.67
ENSG00000167553	TUBA1C	8	1	7	372.53	448.74	76.21
ENSG00000153233	PTPRR	8	1	7	0.16	1.44	1.28
ENSG00000089053	ANAPC5	8	1	7	72.63	108.7	36.07
ENSG00000196091	MYBPC1	8	1	7	0.34	2.67	2.33
ENSG00000188735	TMEM120B	8	1	7	3.87	12.42	8.55
ENSG00000134871	COL4A2	8	1	7	5.36	10.98	5.62
ENSG00000102547	CAB39L	8	1	7	18.51	32.71	14.2
ENSG00000165914	TTC7B	8	1	7	41.47	43.63	2.16
ENSG00000054654	SYNE2	8	1	7	14.96	18.5	3.54
ENSG00000103657	HERC1	8	1	7	5.94	9.23	3.29
ENSG00000206190	ATP10A	8	1	7	1.38	4.46	3.08
ENSG00000285043	AC093512.2	8	1	7	2.33	6.41	4.08
ENSG00000174238	PITPNA	8	1	7	64.51	89.04	24.53
ENSG00000141068	KSR1	8	1	7	0.57	1.46	0.89
ENSG00000154240	CEP112	8	1	7	0.98	2.89	1.91
ENSG00000078043	PIAS2	8	1	7	10.69	21.02	10.33
ENSG00000130520	LSM4	8	1	7	150.7	154.74	4.04000000000002
ENSG00000088002	SULT2B1	8	1	7	4.85	5.23	0.380000000000001
ENSG00000161031	PGLYRP2	8	1	7	0.12	3.52	3.4
ENSG00000105676	ARMC6	8	1	7	12.37	23.46	11.09
ENSG00000158019	BABAM2	8	1	7	23.46	27.02	3.56
ENSG00000168395	ING5	8	1	7	9.43	10.09	0.66
ENSG00000115677	HDLBP	8	1	7	488.25	501.89	13.64
ENSG00000115977	AAK1	8	1	7	12.09	13.46	1.37
ENSG00000149679	CABLES2	8	1	7	5.05	7.75	2.7
ENSG00000149639	SOGA1	8	1	7	7.28	14.77	7.49
ENSG00000159216	RUNX1	8	1	7	1.4	3.95	2.55
ENSG00000183570	PCBP3	8	1	7	1.47	1.66	0.19
ENSG00000100065	CARD10	8	1	7	2.78	6.27	3.49
ENSG00000163848	ZNF148	8	1	7	11.68	13.93	2.25
ENSG00000012171	SEMA3B	8	1	7	1.79	3.4	1.61
ENSG00000180370	PAK2	8	1	7	25.56	28.77	3.21
ENSG00000163975	MELTF	8	1	7	1.77	2.11	0.34
ENSG00000114473	IQCG	8	1	7	4.81	12.39	7.58
ENSG00000080493	SLC4A4	8	1	7	1.5	6.66	5.16
ENSG00000109452	INPP4B	8	1	7	0.64	3.33	2.69
ENSG00000113319	RASGRF2	8	1	7	0.03	0.19	0.16
ENSG00000152377	SPOCK1	8	1	7	1.18	1.62	0.44
ENSG00000082068	WDR70	8	1	7	10.43	11.06	0.630000000000001
ENSG00000137203	TFAP2A	8	1	7	3.38	5.73	2.35
ENSG00000112139	MDGA1	8	1	7	0.52	1.83	1.31
ENSG00000049618	ARID1B	8	1	7	11.26	13.81	2.55
ENSG00000122786	CALD1	8	1	7	57.6	89.71	32.11
ENSG00000081803	CADPS2	8	1	7	1.51	5.65	4.14
ENSG00000284292	AC004922.1	8	1	7	15.53	15.62	0.0899999999999999
ENSG00000196313	POM121	8	1	7	40.29	57.09	16.8
ENSG00000106683	LIMK1	8	1	7	41.17	41.53	0.359999999999999
ENSG00000275342	PRAG1	8	1	7	4.69	5.99	1.3
ENSG00000095380	NANS	8	1	7	57.96	81.31	23.35
ENSG00000197785	ATAD3A	7	0	7	28.86	43.28	14.42
ENSG00000084628	NKAIN1	7	0	7	0.1	0.34	0.24
ENSG00000142856	ITGB3BP	7	0	7	14.77	25.92	11.15
ENSG00000130939	UBE4B	7	0	7	15.45	27.07	11.62
ENSG00000142733	MAP3K6	7	0	7	12.13	17.27	5.14
ENSG00000117859	OSBPL9	7	0	7	12.58	12.75	0.17
ENSG00000143324	XPR1	7	0	7	14.8	17.28	2.48
ENSG00000074964	ARHGEF10L	7	0	7	1.58	3.71	2.13
ENSG00000107816	LZTS2	7	0	7	11.63	14.97	3.34
